"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"371.applu331","48","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",2.61034,287.412,1727603069,99333870800,3546012458,316499280321,69114291,5445578262,76936241,4567644932,124969335,6898453756,19186482,188548665,55871978,1254879789,37907168,643431139,1727603069,99333870800,3476898167,311053702059,32428795,4379247138,36685496,1066331124,17964810,611448650,37907168,643431139
"371.applu331","48","ixe-base","0x425fb5","n/a","n/a","ImplTaskRegion2",11.8725,11.8725,2879966844,2879966844,6951925399,6951925399,44726247,44726247,43782534,43782534,77875520,77875520,10530048,10530048,19514427,19514427,9852672,9852672,2879966844,2879966844,6907199152,6907199152,35741868,35741868,8984379,8984379,9661755,9661755,9852672,9852672
"371.applu331","48","ixe-base","0x426bc5","n/a","n/a","ImplTaskRegion3",25.6021,25.6021,5531977496,5531977496,43680155940,43680155940,133778961,133778961,25374233,25374233,91910343,91910343,2822647,2822647,38032259,38032259,24508801,24508801,5531977496,5531977496,43546376979,43546376979,98569349,98569349,35209612,35209612,13523458,13523458,24508801,24508801
"371.applu331","48","ixe-base","0x406cc8","n/a","n/a","ImplTaskRegion4",77.2487,77.2487,3952784702,3952784702,4820160764,4820160764,371040814,371040814,68652099,68652099,270433934,270433934,5503472,5503472,80417971,80417971,51343032,51343032,3952784702,3952784702,4449119950,4449119950,296126315,296126315,74914499,74914499,29074939,29074939,51343032,51343032
"371.applu331","48","ixe-base","0x4272c8","n/a","n/a","ImplTaskRegion5",4.21687,4.21687,116508404,116508404,136738973,136738973,6557202,6557202,4956827,4956827,9751294,9751294,1473980,1473980,3901111,3901111,2259584,2259584,116508404,116508404,130181771,130181771,4130071,4130071,2427131,2427131,1641527,1641527,2259584,2259584
"371.applu331","48","ixe-base","0x41e6c0","n/a","n/a","ImplTaskRegion6",1071.7,1071.7,834701424093,834701424093,1020881576743,1020881576743,52833079790,52833079790,8136662687,8136662687,29422120013,29422120013,360598102,360598102,6728920635,6728920635,5705621679,5705621679,834701424093,834701424093,968048496953,968048496953,46464757257,46464757257,6368322533,6368322533,1023298956,1023298956,5705621679,5705621679
"371.applu331","48","ixe-base","0x418225","n/a","n/a","ImplTaskRegion7",1.22735,1.22735,156753193,156753193,287727485,287727485,22721444,22721444,3139175,3139175,6532408,6532408,1472355,1472355,5627668,5627668,3976793,3976793,156753193,156753193,265006041,265006041,18566131,18566131,4155313,4155313,1650875,1650875,3976793,3976793
"371.applu331","48","ixe-base","0x427406","n/a","n/a","ImplTaskRegion8",10078.1,10078.1,2913280387504,2913280387504,16957549362166,16957549362166,132428777464,132428777464,156295573237,156295573237,214084746065,214084746065,5926373464,5926373464,32842055216,32842055216,20860270658,20860270658,2913280387504,2913280387504,16825120584702,16825120584702,105513095712,105513095712,26915681752,26915681752,11981784558,11981784558,20860270658,20860270658
"371.applu331","48","ixe-base","0x40ee92","n/a","n/a","ImplTaskRegion9",2.46888,2.46888,595275301,595275301,3210300249,3210300249,17249914,17249914,2326676,2326676,10317055,10317055,602908,602908,5129206,5129206,3542737,3542737,595275301,595275301,3193050335,3193050335,12723616,12723616,4526298,4526298,1586469,1586469,3542737,3542737
"371.applu331","48","ixe-base","0x41a858","n/a","n/a","ImplTaskRegion10",7.81207,7.81207,124461341,124461341,168908040,168908040,8235235,8235235,12523140,12523140,19914577,19914577,4129565,4129565,6782314,6782314,3333741,3333741,124461341,124461341,160672805,160672805,5582486,5582486,2652749,2652749,3448573,3448573,3333741,3333741
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"371.applu331","48","base","(nil)","n/a","n/a","ImplTaskRegion1",0.0114429,4.12638,694548,1623903170,1286443,4457888425,58046,359454872,153828,1742623,205485,218503229,123420,1310857,172454,84386167,146553,70564731,694548,1623903170,1228397,4098433553,9012,276379562,49034,83075310,25901,13821436,146553,70564731
"371.applu331","48","base","0x401aa1","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/lu.fppized.f90","109","ImplTaskRegion2",0.0450461,0.0450461,1078609,1078609,3349133,3349133,70083,70083,78235,78235,144881,144881,28456,28456,87063,87063,54002,54002,1078609,1078609,3279050,3279050,11476,11476,58607,58607,33061,33061,54002,54002
"371.applu331","48","base","0x41d534","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/setiv.f90","33","ImplTaskRegion3",0.225147,0.225147,121455656,121455656,511401342,511401342,878942,878942,41285,41285,918516,918516,13782,13782,877985,877985,617447,617447,121455656,121455656,510522400,510522400,14739,14739,864203,864203,260538,260538,617447,617447
"371.applu331","48","base","0x401aaf","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/lu.fppized.f90","119","ImplTaskRegion4",0.243535,0.243535,57692596,57692596,195425836,195425836,15370242,15370242,112351,112351,9797021,9797021,90158,90158,3386147,3386147,2130985,2130985,57692596,57692596,180055594,180055594,12074253,12074253,3295989,3295989,1255162,1255162,2130985,2130985
"371.applu331","48","base","0x41f52b","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/ssor.fppized.f90","45","ImplTaskRegion5",0.0173032,0.0173032,3488429,3488429,1422302,1422302,364833,364833,37034,37034,384018,384018,15484,15484,387943,387943,328285,328285,3488429,3488429,1057469,1057469,-7626,-7626,372459,372459,59658,59658,328285,328285
"371.applu331","48","base","0x41c5dc","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/rhs.fppized.f90","39","ImplTaskRegion6",28.1895,28.1895,15956044992,15956044992,48749026123,48749026123,4236178760,4236178760,15300792,15300792,2764536833,2764536833,13805422,13805422,1149277112,1149277112,737818387,737818387,15956044992,15956044992,44512847363,44512847363,3100707070,3100707070,1135471690,1135471690,411458725,411458725,737818387,737818387
"371.applu331","48","base","0x41144a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/l2norm.f90","42","ImplTaskRegion7",0.0560172,0.0560172,239411,239411,14127383,14127383,1787168,1787168,47693,47693,135594,135594,24006,24006,1499150,1499150,1039313,1039313,239411,239411,12340215,12340215,312024,312024,1475144,1475144,459837,459837,1039313,1039313
"371.applu331","48","base","0x41f5e3","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/ssor.fppized.f90","115","ImplTaskRegion8",144.928,144.928,54868090403,54868090403,145831840822,145831840822,11693212522,11693212522,35605814,35605814,6910009069,6910009069,20447477,20447477,3053705907,3053705907,1995298593,1995298593,54868090403,54868090403,134138628300,134138628300,8659954092,8659954092,3033258430,3033258430,1058407314,1058407314,1995298593,1995298593
"371.applu331","48","base","0x401ac2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/lu.fppized.f90","129","ImplTaskRegion9",0.0025444,0.0025444,994560,994560,3302926,3302926,49776,49776,19180,19180,67405,67405,7165,7165,58941,58941,36817,36817,994560,994560,3253150,3253150,-2000,-2000,51776,51776,22124,22124,36817,36817
"371.applu331","48","base","0x40c84b","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/error.f90","28","ImplTaskRegion10",0.0220857,0.0220857,16435420,16435420,53330305,53330305,447120,447120,18139,18139,101158,101158,9477,9477,453325,453325,320079,320079,16435420,16435420,52883185,52883185,3272,3272,443848,443848,133246,133246,320079,320079
"371.applu331","48","base","0x413d98","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/pintgr.f90","34","ImplTaskRegion11",0.0201299,0.0201299,307589,307589,860644,860644,84862,84862,47748,47748,97170,97170,16340,16340,70182,70182,37095,37095,307589,307589,775782,775782,31020,31020,53842,53842,33087,33087,37095,37095
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"371.applu331","48","ixe-detail","(nil)","n/a","n/a","ImplTaskRegion1",3.27774,4531.01,2192008457,1989129400242,4541426046,5323762512858,89058880,127595923529,75942256,8887864494,129231173,61661827381,19237091,605004962,70837927,12540076826,51675495,8415506741,2192008457,1989129400242,4452367166,5196166589329,37458044,115660851665,51600836,11935071864,19162432,4124570085,51675495,8415506741
"371.applu331","48","ixe-detail","0x425fb5","n/a","n/a","ImplTaskRegion2",17.1358,17.1358,1490237504,1490237504,15548276136,15548276136,100772140,100772140,95307045,95307045,171521609,171521609,22329576,22329576,50525889,50525889,27305652,27305652,1490237504,1490237504,15447503996,15447503996,72575827,72575827,28196313,28196313,23220237,23220237,27305652,27305652
